date,return
2021-07-06,-0.01557495
2021-07-07,-0.00392729
2021-07-08,-0.00416807
2021-07-09,0.00361991
2021-07-10,0.00642471
2021-07-11,0.00604771
2021-07-12,-0.00523211
2021-07-13,-0.01421218
2021-07-14,-0.00476785
2021-07-15,0.00809855
2021-07-16,0.01188052
2021-07-17,-0.00246002
2021-07-18,-0.01087322
2021-07-19,0.01382593
2021-07-20,0.02481556
2021-07-21,-0.04624782
2021-07-22,-0.00777676
2021-07-23,-0.00276625
2021-07-24,-0.01375405
2021-07-25,-0.00316419
2021-07-26,-0.01410769
2021-07-27,0.00476985
2021-07-28,0.00581533
2021-07-29,-0.00247788
2021-07-30,0.01123728
2021-07-31,-0.00175459
2021-08-01,-0.02472463
2021-08-02,-0.00324402
2021-08-03,-0.01253616
2021-08-04,0.01257324
2021-08-05,0.00542495
2021-08-06,-0.01294964
2021-08-07,-0.01166181
2021-08-08,0.00958702
2021-08-09,0.00547845
2021-08-10,-0.00702264
2021-08-11,-0.01451043
2021-08-12,0.00878495
2021-08-13,0.01619036
2021-08-14,0.02305371
2021-08-15,-0.00200566
2021-08-16,-0.01761438
2021-08-17,0.04368231
2021-08-18,0.07436873
2021-08-19,-0.00225370
2021-08-20,0.02215769
2021-08-21,0.00189414
2021-08-22,0.01071316
2021-08-23,0.00083134
2021-08-24,0.02066244
2021-08-25,0.01190234
2021-08-26,-0.00934955
2021-08-27,0.04911711
2021-08-28,0.01151093
2021-08-29,-0.00153008
2021-08-30,0.00450148
2021-08-31,-0.00886728
2021-09-01,-0.00202020
2021-09-02,0.00106034
2021-09-03,0.00914781
2021-09-04,-0.02967557
2021-09-05,0.01543908
2021-09-06,0.02382336
2021-09-07,-0.04606508
2021-09-08,0.09469509
2021-09-09,0.05842391
2021-09-10,0.04296106
2021-09-11,0.01977517
2021-09-12,0.06139363
2021-09-13,-0.02441058
2021-09-14,-0.01025721
2021-09-15,-0.00502473
2021-09-16,-0.00189379
2021-09-17,-0.03178117
2021-09-18,0.01706540
2021-09-19,-0.02488760
2021-09-20,-0.02972172
2021-09-21,0.00152737
2021-09-22,0.01745319
2021-09-23,0.00757765
2021-09-24,0.01049587
2021-09-25,-0.01594831
2021-09-26,-0.03523936
2021-09-27,-0.00318746
2021-09-28,0.00216057
2021-09-29,-0.00120731
2021-09-30,-0.00302193
2021-10-01,0.01818654
2021-10-02,0.00918602
2021-10-03,0.00463548
2021-10-04,-0.01317114
2021-10-05,-0.02728896
2021-10-06,-0.00113617
2021-10-07,-0.01513693
2021-10-08,-0.00204335
2021-10-09,-0.01005965
2021-10-10,0.00098921
2021-10-11,0.01841703
2021-10-12,-0.00520466
2021-10-13,0.01693713
2021-10-14,-0.01203348
2021-10-15,-0.00661959
2021-10-16,-0.00950689
2021-10-17,0.00708647
2021-10-18,-0.00017814
2021-10-19,0.00926503
2021-10-20,0.00511960
2021-10-21,-0.01405111
2021-10-22,-0.01166830
2021-10-23,0.00946287
2021-10-24,0.00196411
2021-10-25,0.02530518
2021-10-26,-0.01885809
2021-10-27,-0.00070859
2021-10-28,-0.00381138
2021-10-29,0.01174482
2021-10-30,-0.01600563
2021-10-31,-0.02457771
2021-11-01,0.00210739
2021-11-02,0.03483588
2021-11-03,0.01802439
2021-11-04,0.02282590
