date,return
2022-08-04,0.00320071
2022-08-05,0.01562942
2022-08-06,-0.00015906
2022-08-07,0.00711899
2022-08-08,0.00766102
2022-08-09,-0.01065956
2022-08-10,0.01406219
2022-08-11,-0.00019531
2022-08-12,0.00890799
2022-08-13,-0.00201371
2022-08-14,-0.00368631
2022-08-15,-0.00829568
2022-08-16,0.00153163
2022-08-17,-0.01125402
2022-08-18,-0.01221495
2022-08-19,-0.05010640
2022-08-20,0.00452259
2022-08-21,0.02137507
2022-08-22,-0.00403724
2022-08-23,0.01021674
2022-08-24,0.00483151
2022-08-25,0.00916833
2022-08-26,-0.03811677
2022-08-27,0.00000000
2022-08-28,0.00000000
2022-08-29,-0.00012593
2022-08-30,-0.00407238
2022-08-31,-0.00004215
2022-09-01,0.00231862
2022-09-02,0.00000000
2022-09-03,0.00000000
2022-09-04,0.00000000
2022-09-05,-0.00008412
2022-09-06,-0.00996887
2022-09-07,0.00000000
2022-09-08,-0.00004249
2022-09-09,0.00777532
2022-09-10,0.00720941
2022-09-11,0.00012558
2022-09-12,-0.00334826
2022-09-13,-0.00684500
2022-09-14,0.00000000
2022-09-15,-0.00004228
2022-09-16,0.00164912
2022-09-17,-0.00008443
2022-09-18,-0.00819049
2022-09-19,-0.00017027
2022-09-20,0.00255450
2022-09-21,0.00000000
2022-09-22,0.00000000
2022-09-23,0.00000000
2022-09-24,0.00000000
2022-09-25,0.00000000
2022-09-26,0.00000000
2022-09-27,0.00000000
2022-09-28,-0.00008493
2022-09-29,0.00008494
2022-09-30,-0.00220826
2022-10-01,-0.00051073
2022-10-02,0.00000000
2022-10-03,0.00000000
2022-10-04,-0.00004258
2022-10-05,-0.00204403
2022-10-06,-0.00008534
2022-10-07,0.00034140
2022-10-08,-0.00004266
2022-10-09,0.00605802
2022-10-10,-0.00555508
2022-10-11,0.00000000
2022-10-12,0.00000000
2022-10-13,0.00000000
2022-10-14,0.00000000
2022-10-15,-0.00008528
2022-10-16,0.00102350
2022-10-17,-0.00004260
2022-10-18,-0.00123551
2022-10-19,0.00000000
2022-10-20,0.00000000
2022-10-21,0.00000000
2022-10-22,0.00000000
2022-10-23,0.00000000
2022-10-24,0.00000000
2022-10-25,-0.00021328
2022-10-26,0.01075177
2022-10-27,-0.00346138
2022-10-28,0.00660793
2022-10-29,0.00635415
2022-10-30,-0.00476688
2022-10-31,0.00226881
2022-11-01,-0.00138336
2022-11-02,-0.00734615
2022-11-03,0.00257961
2022-11-04,0.02990552
2022-11-05,-0.00020478
2022-11-06,-0.02592987
2022-11-07,0.01068169
2022-11-08,-0.06104107
2022-11-09,0.00000000
2022-11-10,0.00000000
2022-11-11,0.00000000
2022-11-12,0.00000000
2022-11-13,0.00000000
2022-11-14,0.00000000
2022-11-15,0.00000000
2022-11-16,0.00000000
2022-11-17,0.00000000
2022-11-18,0.00000000
2022-11-19,0.00000000
2022-11-20,0.00000000
2022-11-21,0.00000000
2022-11-22,0.00000000
2022-11-23,0.00000000
2022-11-24,0.00000000
2022-11-25,0.00000000
2022-11-26,0.00000000
2022-11-27,0.00000000
2022-11-28,0.00000000
2022-11-29,0.00000000
2022-11-30,0.00000000
2022-12-01,0.00000000
2022-12-02,0.00000000
2022-12-03,0.00000000
2022-12-04,0.00000000
2022-12-05,0.00000000
2022-12-06,0.00000000
2022-12-07,0.00000000
